reaction,lower_bound,upper_bound,is_reversible,name,flux,essentiality
DHNPTE,-1000.0,1000.0,True,Dihydroneopterin epimerase,0.0,1
DHMPTR,0.0,1000.0,False,Dihydromonapterin reductase,0.0,0
NOVBCNtpp,0.0,1000.0,False,Novobiocin transport via TolC system,0.0,0
CMtex,-1000.0,1000.0,True,Chloramphenicol transport via diffusion (extracellular to periplasm),0.0,0
TTRCYCtpp,0.0,1000.0,False,Tetracycline transport via TolC system,0.0,0
LALALGLUtex,-1000.0,1000.0,True,L-alanyl-L-glutamate transport via diffusion (extracellular to periplasm),0.0,0
CBMD,0.0,1000.0,False,Carbamate deaminase,0.0,0
LALADGLUtpp,0.0,1000.0,False,L-alanyl-D-glutamate transport in via proton symport (periplasm),0.0,0
I2FE2SS,0.0,1000.0,False,ISC [2Fe-2S] Synthesis,0.0002350342090172088,1
I2FE2ST,0.0,1000.0,False,ISC [2Fe-2S] Transfer,2.3010342141544915e-05,0
FESR,0.0,1000.0,False,Iron-sulfur cluster repair,0.0,0
OXCOAHDH,0.0,1000.0,False,"Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)",0.0,0
DHACOAH,-1000.0,1000.0,True,"2,3-dehydroadipyl-CoA hydratase",0.0,0
I2FE2SS2,0.0,1000.0,False,ISC [2Fe-2S] Synthesis II,0.0002136674627429171,1
MSAR,0.0,1000.0,False,Malonic semialdehyde reductase,0.0,0
I4FE4ST,0.0,1000.0,False,ISC [4Fe-4S] Transfer,0.0002136674627429171,0
S4FE4ST,0.0,1000.0,False,SUF [4Fe-4S] Transfer,0.0,1
THFAT,0.0,1000.0,False,Tetrahydrofolate aminomethyltransferase,0.0,1
FOMETRi,0.0,1000.0,False,Aminomethyltransferase,0.0,0
SLNTtex,-1000.0,1000.0,True,Selenite transport via diffusion (extracellular to periplasm),0.0,0
S2FE2SS2,0.0,1000.0,False,SUF [2Fe-2S] Synthesis II,0.0,0
BTS5,0.0,1000.0,False,Biotin synthase,1.6435958672532086e-06,1
SELGTHR2,0.0,1000.0,False,Selenate glutathione reductase II,0.0,-1
EX_LalaLglu_e,0.0,1000.0,False,L-alanine-L-glutamate exchange,0.0,-1
GDPTPDP,0.0,1000.0,False,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,0.0,1
LIPOS,0.0,1000.0,False,Lipoate synthase,0.0,1
COLIPAKpp,0.0,1000.0,False,Lipid A core kinase (periplasm),0.0,0
ACPPAT120,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0),0.0,1
3HPPtpp,0.0,1000.0,False,3-hydroxypropionate transport via proton symport (periplasm),0.0,-1
MPTSS,0.0,1000.0,False,Molybdopterin synthase sulfurylase,0.0,0
CPMPS,0.0,1000.0,False,Cyclic pyranopterin monophosphate synthase,0.0,0
LIPOCT,0.0,1000.0,False,Lipoyl(octanoyl) transferase,0.0,0
LIPATPT,0.0,1000.0,False,Lipoate-ATP adenylate transferase,0.0,0
LIPAMPL,0.0,1000.0,False,Lipoyl-adenylate protein ligase,0.0,0
ALDD19xr,-1000.0,1000.0,True,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0.0,0
MMM,0.0,1000.0,False,Methylmalonyl-CoA mutase,0.0,0
MOGDS,0.0,1000.0,False,Molybdopterin guanine dinucleotide synthase,0.0,0
CPH4S,0.0,1000.0,False,"6-carboxy-5,6,7,8-tetrahydropterin synthase",0.0,0
WCOS,0.0,1000.0,False,Tungsten pterin cofactor synthase,0.0,0
RFAMPtpp,0.0,1000.0,False,Rifampin transport via TolC system,0.0,0
SHCHCS3,0.0,1000.0,False,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",0.0,0
VPAMTr,-1000.0,1000.0,True,Valine-pyruvate aminotransferase,0.34775365718930107,0
ACOLIPAabctex,0.0,1000.0,False,Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0,1
PYK4,0.0,1000.0,False,Pyruvate kinase(4),0.0,0
NADPHXD,0.0,1000.0,False,NADPHX dehydratase,0.0,0
NADHHR,0.0,1000.0,False,NADH hydratase,0.0,1
ECA4COLIPAabctex,0.0,1000.0,False,Enterobacterial common antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0,1
EX_ttrcyc_e,0.0,1000.0,False,Tetracycline exchange,0.0,-1
COLIPAPabctex,0.0,1000.0,False,Core oligosaccharide lipid A diphosphate transport via ABC system (periplasm to extracellular),0.0,1
NADPHXE,-1000.0,1000.0,True,NADPHX epimerase,0.0,0
ALAtpp,0.0,1000.0,False,L-alanine export via facilited diffusion,0.0,0
CH4tex,-1000.0,1000.0,True,Methane Transport(extracellular via diffusion),0.0,-1
EX_mincyc_e,0.0,1000.0,False,Minocycline exchange,0.0,-1
TARTRDtex,-1000.0,1000.0,True,D-tartrate transport via diffusion (extracellular to periplasm),0.0,0
DM_4crsol_c,0.0,1000.0,False,Sink needed to allow p-Cresol to leave system,0.0001832609391987327,-1
3OXCOAT,0.0,1000.0,False,3-oxoadipyl-CoA thiolase,0.0,0
BTNt2ipp,0.0,1000.0,False,Biotin transport via proton symport (periplasm),0.0,-1
URACPAH,0.0,1000.0,False,Peroxyureidoacrylate hydrolase,0.0,0
BTNtex,-1000.0,1000.0,True,Biotin transport via diffusion (extracellular to periplasm),0.0,0
DHBSZ3FEabcpp,0.0,1000.0,False,23dhbsz3 Fe III transport via ABC system periplasm,0.0,1
FE3DHBZS3R,0.0,1000.0,False,"Fe(III)-(2,3-dihydroxybenzoylserine)3 reductase via NADPH",0.0,0
DXYLONtpp,-1000.0,1000.0,True,D-xylonate reversible tranposrt (periplasm),0.0,-1
DXYLTD,-1000.0,1000.0,True,D-xylonate dehydratase,0.0,0
2DDARAA,-1000.0,1000.0,True,2-dehydro-3-deoxy-D-arabinonate Aldolase,0.0,0
2DGLCptspp,0.0,1000.0,False,2-Deoxy-D-glucose transport via PEP:Pyr PTS (periplasm),0.0,1
2DGULRGx,0.0,1000.0,False,2-Dehydro-L-gulonate reductase to gluconate (NADH),0.0,0
2DGULRGy,0.0,1000.0,False,2-Dehydro-L-gulonate reductase to gluconate (NADPH),0.0,0
AP4AS,0.0,1000.0,False,Ap4A synthetase,0.0,0
ARBTptspp,0.0,1000.0,False,Arbutin transport via PEP:Pyr PTS (periplasm),0.0,1
ARBTtex,0.0,1000.0,False,Arbutin transport via diffusion (extracellular to periplasm),0.0,0
EX_arbt_e,0.0,1000.0,False,Arbutin exchange,0.0,-1
GNP,0.0,1000.0,False,Phosphogluconate phosphatase,0.0,0
ALLTAMH2,0.0,1000.0,False,Allantoate amidinohydrolase,0.0,0
UGCIAMH,0.0,1000.0,False,Ureidoglycine aminohydrolase,0.0,0
DMSOtpp,-1000.0,1000.0,True,Dimethyl sulfoxide transport via diffusion (periplasm),0.0,0
POAACR,0.0,1000.0,False,Peroxyaminoacrylate reductase,0.0,0
PYDXtex,-1000.0,1000.0,True,Pyridoxal transport via diffusion (extracellular),0.0,0
PYDXtpp,0.0,1000.0,False,Pyridoxal import,0.0,-1
SUCASPtpp,-1000.0,1000.0,True,Succinate:aspartate antiporter (periplasm),0.0,0
METGLCUR,0.0,1000.0,False,1-O-Methyl-Beta-D-glucuronidase,0.0,0
ACOAD1fr,0.0,1000.0,False,Acyl-CoA dehydrogenase (butanoyl-CoA),0.292461448619036,0
23DOGULNt4pp,0.0,1000.0,False,"Na+/ 2,3-Dioxo-L-gulonate symport (periplasm)",0.0,0
FE3DCITexs,0.0,1000.0,False,Dicitrate Fe(III) binding (spontaneous),0.0,0
SUCMALtpp,-1000.0,1000.0,True,Succinate:malate antiporter (periplasm),0.0,0
PYDXNtex,-1000.0,1000.0,True,Pyridoxine transport via diffusion (extracellular),0.0,0
FEENTERES,0.0,1000.0,False,Enterochelin Esterase (Fe containing),0.0,1
PYDXNtpp,0.0,1000.0,False,Pyridoxine import,0.0,-1
FEENTERR4,0.0,1000.0,False,Fe-enterobactin reduction via nadph,0.0,0
ACPPAT160,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),0.05244221333644812,1
DXYLONtex,-1000.0,1000.0,True,D-xylonate transport via diffusion (extracellular),0.0,0
PYDAMtex,-1000.0,1000.0,True,Pyridoxamine transport via diffusion (extracellular),0.0,0
PYDAMtpp,0.0,1000.0,False,Pyridoxamine import,0.0,-1
PSURItex,-1000.0,1000.0,True,Pseudouridine transport via diffusion (extracellular to periplasm),0.0,0
ALR2x,0.0,1000.0,False,Aldose reductase (methylglyoxal) (nadh),0.0,0
OMPHHXy,0.0,1000.0,False,2-octaprenyl-6-methoxyphenol hydroxylase (NADPH),-7.356125369822202e-15,0
CHLt3pp,0.0,1000.0,False,Choline transport via proton antiport (periplasm),0.0,0
13PPDH2,-1000.0,1000.0,True,"1,3-propanediol dehydrogenase",0.0,0
TARTt2_3pp,0.0,1000.0,False,D-tartrate transport via proton symport (3 H) (periplasm),0.0,0
SUCTARTtpp,-1000.0,1000.0,True,Succinate:D-tartrate antiporter (periplasm),0.0,0
APCS,0.0,1000.0,False,Aminopropylcadaverine synthase,0.0,0
CHTBSptspp,0.0,1000.0,False,Chitobiose transport via PEP:Pyr PTS (periplasm),0.0,1
GLYBt3pp,0.0,1000.0,False,Glycine betaine transport via proton antiport (periplasm),0.0,0
AI2tpp,0.0,1000.0,False,Quorum signal AI-2 exporter,0.0,0
ACPPAT181,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),0.0,1
Ftpp,0.0,1000.0,False,F- efflux transport,0.0,0
SQVOSI,0.0,1000.0,False,Sulfoquinovose isomerase,0.0,0
6D6SPA,0.0,1000.0,False,6-deoxy-6-sulfofructose-1-phosphate aldolase,0.0,0
CHTBStex,-1000.0,1000.0,True,Chitobiose transport via diffusion (extracellular to periplasm),0.0,0
TRPtipp,0.0,1000.0,False,L-tryptophan transport out (periplasm),0.0,0
TYRtipp,0.0,1000.0,False,L-tyrosine transport out (periplasm),0.0,0
ThDPAT,0.0,1000.0,False,ThDP adenylyl transferase,0.0,-1
GHBDHx,-1000.0,1000.0,True,Gamma-hydroxybutyrate dehydrogenase (NADH),0.0,0
DHPStr,0.0,1000.0,False,"2,3-dihydroxypropane 1-sulfonate transporter",0.0,0
SQtr,0.0,1000.0,False,Sulfoquinovose transporter,0.0,0
DHPStex,-1000.0,1000.0,True,"2,3-dihydroxypropane 1-sulfonate transport via diffusion",0.0,0
APPLDHr,-1000.0,1000.0,True,Aminopropanol dehydrogenase reversible,0.0,0
SPMDt3pp,0.0,1000.0,False,Spermidine transport out via proton antiport (periplasm),0.0,0
FMNtex,-1000.0,1000.0,True,"FMN transport, outer membrane",0.0,0
APH141,0.0,1000.0,False,Acylphosphatase (C14:1),0.0,0
EX_dxylnt_e,0.0,1000.0,False,D-Xylonate exchange,0.0,-1
AI2K,0.0,1000.0,False,Autoinducer-2 kinase,0.0003681654742426465,0
PHEtipp,0.0,1000.0,False,L-phenylalanine transport out (periplasm),0.0,0
G2PP,0.0,1000.0,False,Glycerol-2-phosphate phosphatase,0.0,1
MALt3pp,0.0,1000.0,False,L-malate transport out via proton antiport (periplasm),0.0,-1
CITt3pp,0.0,1000.0,False,Citrate transport out via proton antiport (periplasm),0.0,-1
APH161,0.0,1000.0,False,Acylphosphatase (C16:1),0.0,0
DHNPA2r,-1000.0,1000.0,True,Dihydroneopterin aldolase reversible,0.0005497828175928687,1
QUIN2tpp,-1000.0,1000.0,True,Quinate transport (periplasm),0.0,-1
GLYC2Pabcpp,0.0,1000.0,False,Sn-Glycerol 2-phosphate transport via ABC system (periplasm),0.0,0
CRNDtex,-1000.0,1000.0,True,D-carnitine transport via diffusion (extracellular to periplasm),0.0,0
SHGO,0.0,1000.0,False,S-2-hydroxyglutarate oxidase,0.0,0
CLBtex,-1000.0,1000.0,True,Cellobiose transport transport via diffusion extracellular to periplasm ,0.0,0
ACOXT,-1000.0,1000.0,True,Acetyl-CoA:oxalate CoA-transferase,0.0,0
EX_mththf_e,0.0,1000.0,False,"(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran exchange",0.0,-1
2HESR,0.0,1000.0,False,2-hydroxyethyldisulfide reductase,0.0,0
CHOLID,0.0,1000.0,False,7-?-hydroxysteroid dehydrogenase,0.0,0
CHOLATEtpp,0.0,1000.0,False,Cholate transport via proton antiport,0.0,0
NADHXD,0.0,1000.0,False,NADHX dehydratase,0.0,0
NADPHHR,0.0,1000.0,False,NADPH hydratase,0.0,1
NADPHHS,0.0,1000.0,False,NADPH hydratase,0.0,1
4ABZGLUH,-1000.0,1000.0,True,P-aminobenzoyl-glutamate hydrolase,0.0,0
4ABZGLUtr,-1000.0,1000.0,True,P-aminobenzoyl glutamate:H+ symporter,0.0,0
NADHHS,0.0,1000.0,False,NADH hydratase,0.0,1
APH180,0.0,1000.0,False,Acylphosphatase (C18:0),0.0,0
NADHXE,-1000.0,1000.0,True,NADHX epimerase,0.0,0
SELabcpp,0.0,1000.0,False,Selenatenate transport via ABC system (periplasm),0.0,1
PHDA,0.0,1000.0,False,Phenylhydantoinase,0.0,0
TEO2M,0.0,1000.0,False,Tellurite methyltransferase,0.0,0
PACOAT,0.0,1000.0,False,Phenylacetyl-CoA thioesterase,0.0,0
CYSItpp,0.0,1000.0,False,Cystine efflux transport,0.0,0
PYK2,0.0,1000.0,False,Pyruvate kinase(2),2.562385312413062,0
PYK3,0.0,1000.0,False,Pyruvate kinase(3),0.0,0
APH181,0.0,1000.0,False,Acylphosphatase (C18:1),0.0,0
DHPTDNR,0.0,1000.0,False,Dihydropteridine reductase,0.0,0
DHPTDNRN,0.0,1000.0,False,Dihydropteridine reductase (NADH),0.0,0
GTHPi,0.0,1000.0,False,Glutathione peridoxase,0.0,0
SEPHCHCS,0.0,1000.0,False,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,0.0,0
DHNCOAS,0.0,1000.0,False,"1,4-dihydroxy-2-napthoyl-CoA synthase",0.0,0
PCNO,-1000.0,1000.0,True,Propanoyl-CoA:NADP+ 2-oxidoreductase,0.0,0
PYK6,0.0,1000.0,False,RE2954,0.0,0
DHNCOAT,0.0,1000.0,False,"1,4-dihydroxy-2-napthoyl-CoA thioesterase",0.0,0
FADt,0.0,1000.0,False,"FAD transporter, periplasm",0.0,0
HPACOAT,0.0,1000.0,False,Hydroxyphenylacetyl-CoA thioesterase,0.0,0
PUACGAMtr,0.0,1000.0,False,"Transport of poly-?-1,6-N-acetyl-D-glucosamine (poly-?-1,6-N-acetyl-D-glucosamine synthase)",0.0,0
DC6PDA,0.0,1000.0,False,Chito-oligosaccharide mono-deacetylase,0.0,0
5DGLCNR,0.0,1000.0,False,5-dehydro-D-gluconate reductase,0.0,0
PIt2rpp,0.0,1000.0,False,Phosphate reversible transport via symport (periplasm),0.7927112175635533,0
FADtex,-1000.0,1000.0,True,"FAD transport, outer membrane",0.0,0
AI2abcpp,0.0,1000.0,False,Autoinducer-2 ABC transporter,0.0,0
PAI2I,0.0,1000.0,False,Phospho-AI-2 isomerase,0.0003681654742426465,0
4HBZt3pp,0.0,1000.0,False,4-hydroxybenzoate transport out via antiporter,0.0,0
CURR,0.0,1000.0,False,NADPH-dependent curcumin reductase,0.0,0
LKDRA,-1000.0,1000.0,True,2-keto-3-deoxy-L-rhamnonate aldolase,0.0,0
LEUt2rpp,0.0,1000.0,False,L-leucine reversible transport via proton symport (periplasm),0.0,0
LCTStpp,0.0,1000.0,False,Lactose transport via proton symport (periplasm),0.0,0
ILEt3pp,0.0,1000.0,False,L-isoleucine transport out via proton antiport (periplasm),0.0,0
METNA,-1000.0,1000.0,True,L-amino acid N-acyltransferase,0.0,0
METt3pp,0.0,1000.0,False,L-methionine tranport out via proton antiport (periplasm),0.0,0
FESD1s,0.0,1000.0,False,"Iron-sulfur cluster damage (peroxide, spontaneous)",0.0,0
GSNt3pp,0.0,1000.0,False,Guanosine transport out via proton antiport (periplasm),0.0,0
CLtipp,0.0,1000.0,False,Chloride ion transport in via diffusion (periplasm),0.0,0
5DKGR,-1000.0,1000.0,True,5-keto-D-gluconate 5-reductase,0.0,0
XYHDL,0.0,1000.0,False,?-D-xyloside xylohydrolase,0.0,0
2DGLCtex,-1000.0,1000.0,True,2-Deoxy-D-glucose transport via diffusion (extracellular),0.0,0
E4PP,0.0,1000.0,False,Erythrose-4-phosphate phosphatase,0.0,0
PUACGAMS,-1000.0,1000.0,True,"Poly-?-1,6-N-acetyl-D-glucosamine synthase",0.0,0
PItpp,0.0,1000.0,False,Phosphate export via facillated diffusion (periplasm),0.0,0
RU5PP,0.0,1000.0,False,Ribulose-5-Phosphate Phosphatase,0.0,0
EX_doxrbcn_e,0.0,1000.0,False,Doxorubicin exchange,0.0,-1
6D6SFK,0.0,1000.0,False,6-deoxy-6-sulfofructose kinase,0.0,0
3SLAR,0.0,1000.0,False,3-sulfolactaldehyde reductase,0.0,0
LEUt3pp,0.0,1000.0,False,L-leucine transport out via proton antiport (periplasm),0.0,0
INSt3pp,0.0,1000.0,False,Inosine transport out via proton antiport (perisplasm),0.0,0
INDOLEt2rpp,0.0,1000.0,False,"Indole transport via proton symport, reversible (periplasm)",0.0,0
SQtex,-1000.0,1000.0,True,Sulphoquinovose transport via diffusion,0.0,0
ILEt2rpp,0.0,1000.0,False,L-isoleucine reversible transport via proton symport (periplasm),0.0,0
GLYtpp,-1000.0,1000.0,True,Glycine transport via facillitated diffusion,0.0,0
EX_dhps_e,0.0,1000.0,False,"2,3-Dihydroxypropane-1-sulfonate exchange",0.0,-1
MOX,0.0,1000.0,False,Malate oxidase,0.0,-1
URATEtex,-1000.0,1000.0,True,Uric acid transport,0.0,0
EX_cs1_e,0.0,1000.0,False,Cesium ion exchange,0.0,-1
EX_fusa_e,0.0,1000.0,False,Fusidic acid exchange,0.0,-1
CBL1tonex,0.0,1000.0,False,Cob(1)alamin transport via ton system (extermal),0.0,1
CBItonex,0.0,1000.0,False,Cobinamide transport via ton system (extermal),0.0,1
ARHGDx,-1000.0,1000.0,True,(R)-alpha-hydroxyglutarate dehydrogenase,0.0,1
CPL,0.0,1000.0,False,Carbon-phosphorous lyase,0.0,0
EX_mepn_e,0.0,1000.0,False,Methylphosphonic acid exchange,0.0,-1
PSURItpp,0.0,1000.0,False,Pseudouridine transport via permease,0.0,0
CYSTA,0.0,1000.0,False,Cysteine transaminase,0.0,0
FE3DCITR5,0.0,1000.0,False,Ferric-dicitrate reductase via nadph,0.0,0
CH4t2pp,0.0,1000.0,False,Methane Transport(periplasm),0.0,-1
EX_cm_e,0.0,1000.0,False,Chloramphenicol exchange,0.0,-1
4HTHRA,-1000.0,1000.0,True,4-hydroxy-L-threonine aldolase,-0.0005497828175928686,0
EX_novbcn_e,0.0,1000.0,False,Novobiocin exchange,0.0,-1
I2FE2SR,0.0,1000.0,False,ISC [2Fe-2S] regeneration,1.6435958672532086e-06,1
GAPP,0.0,1000.0,False,Glyceraldehyde-3-phosphate phosphatase,0.0,0
TYRL,0.0,1000.0,False,Tyrosine lyase,0.0001832609391987327,1
METGLCURt2pp,0.0,1000.0,False,1-O-methyl-Beta-D-glucuronate transport via proton symport (periplasm),0.0,0
METGLCURtex,-1000.0,1000.0,True,1-O-methyl-Beta-D-glucuronate via diffusion (extracellular),0.0,0
INOSTO,-1000.0,1000.0,True,Myo-Inositol:oxygen oxidoreductase,0.0,0
THZPSN3,0.0,1000.0,False,Thiazole phosphate synthesis,0.00018326093919873273,1
HPYRP,0.0,1000.0,False,3-phosphohydroxypyruvate phosphatase,0.0,0
PSURIK,0.0,1000.0,False,Pseudouridine kinase,0.0,0
FMNt,0.0,1000.0,False,"FMN transporter, periplasm",0.0,0
AI2tex,-1000.0,1000.0,True,"Ai2 transport, outer membrane",0.0,0
PAI2T,0.0,1000.0,False,"3-hydroxy-2,4-pentadione 5-phosphate thiolase",0.00036816547424264656,0
CUt2pp,0.0,1000.0,False,Copper transport out via permease (no H+),0.0,0
Ftex,-1000.0,1000.0,True,Fluoride transport via diffusion,0.0,0
APG3PAT120,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0),0.0,0
CYSItex,-1000.0,1000.0,True,L cystine transport via diffusion extracellular to periplasm ,0.0,0
SERtpp,0.0,1000.0,False,L-serine export via facilitated transport,0.0,0
QUINDHyi,0.0,1000.0,False,Quinate dehydrogenase (NADP),0.0,0
DHCURR,0.0,1000.0,False,NADPH-dependent dihydrocurcumin reductase,0.0,0
RHMND,-1000.0,1000.0,True,L-rhamnonate dehydratase,0.0,0
3HBZCT,0.0,1000.0,False,3-hydroxybenzoyl-CoA thioesterase,0.0,0
CXSAMS,0.0,1000.0,False,Carboxy-S-adenosyl-L-methionine synthase,0.0,0
EX_2dglc_e,0.0,1000.0,False,2-Deoxy-D-glucose exchange,0.0,-1
THRt2rpp,0.0,1000.0,False,L-threonine reversible transport via proton symport (periplasm),0.0,0
SERt2rpp,0.0,1000.0,False,L-serine reversible transport via proton symport (periplasm),0.0,0
DHGLYH,0.0,1000.0,False,Dehydroglycine Hydratase,0.0,0
PNSPA,0.0,1000.0,False,Purine Nucleoside Phorphoramidase,0.0,0
4HTHRK,0.0,1000.0,False,4-Hydroxy-L-threonine kinase,0.0005497828175928687,1
ACOAD1f,0.0,1000.0,False,Acyl-CoA dehydrogenase (butanoyl-CoA),0.0,0
AMPNTAT,0.0,1000.0,False,Aminoalkylphosphonate N-acetyltransferase,0.0,0
EX_sq_e,0.0,1000.0,False,Sulphoquinovose exchange,0.0,-1
APH120,0.0,1000.0,False,Acylphosphatase (C12:0),0.0,0
URATEtpp,0.0,1000.0,False,Uric acid transporter,0.0,0
CS1tex,-1000.0,1000.0,True,Cesium transport via diffusion,0.0,0
ADOCBLtonex,0.0,1000.0,False,Adenosylcobalimin transport via ton system (extermal),0.0,1
SQGH,0.0,1000.0,False,Sulfoquinovosidase,0.0,0
URAtpp,0.0,1000.0,False,Uracil export via facillitated diffusion (periplasm),0.0,-1
ASPtpp,-1000.0,1000.0,True,L-aspartate uptake via facillitated diffusion,0.0,0
FUMt1pp,-1000.0,1000.0,True,Fumarate transport via diffusion in (periplasm),0.0,0
SUCCt1pp,-1000.0,1000.0,True,Succinate transport via diffusion in (periplasm),0.0,0
QUINDH,0.0,1000.0,False,Quinate dehydrogenase,0.0,0
PETNT181pp,0.0,1000.0,False,Phosphoethanolamine transferase (c-C16:1),0.0,0
ARMEPNS,0.0,1000.0,False,?-D-ribose 1-methylphosphonate 5-triphosphate synthase,0.0,0
LCARSyi,0.0,1000.0,False,"Lacaldehyde reductase (S-propane-1,2-diol forming)",0.0,0
MOCDS,0.0,1000.0,False,Molybdopterin cytidine dinucleotide synthase,0.0,0
BIOMASS_Ec_iML1515_core_75p37M,0.0,1000.0,False,E. coli biomass objective function (iML1515) - core - with 75.37 GAM estimate,0.8217979336266042,-1
BIOMASS_Ec_iML1515_WT_75p37M,0.0,1000.0,False,E. coli biomass objective function (iML1515) - WT - with 75.37 GAM estimate,0.0,-1
RPNTPH,0.0,1000.0,False,RPnTP hydrolase,0.0,0
PRCPD,0.0,1000.0,False,"5-phospho-?-D-ribosyl 1,2-cyclic phosphate phosphodiesterase",0.0,0
FUSAtex,-1000.0,1000.0,True,Fusidic acid transport via diffusion (extracellular to periplasm),0.0,0
MEPNtex,-1000.0,1000.0,True,Methylphosphonic acid transport via diffusion (extracellular to periplasm),0.0,0
UDPGPT,-1000.0,1000.0,True,Undecaprenyl-phosphate glucose phosphotransferase,0.0,0
MEPNabcpp,0.0,1000.0,False,Methylpshophonic acid abc transporter,0.0,0
OMMBLHXy,0.0,1000.0,False,"2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase (NADPHl)",0.0,0
OPHHXy,0.0,1000.0,False,2-Octaprenylphenol hydroxylase (NADPH),0.0,0
PROD3,0.0,1000.0,False,Proline dehydrogenase (q8),0.0,0
NOVBCNtex,-1000.0,1000.0,True,Novobiocin transport via diffusion (extracellular to periplasm),0.0,0
F1PP,0.0,1000.0,False,D-fructose 1-phosphate phosphatase,0.0,0
ACP1p,0.0,1000.0,False,Acid phosphatase (FMN),0.0,0
EX_4abzglu_e,0.0,1000.0,False,4-aminobenzoyl-glutamate exchange,0.0,-1
EX_rfamp_e,0.0,1000.0,False,Rifampin exchange,0.0,-1
3HPADHi,0.0,1000.0,False,3-Hydroxypropanal Dehydrogenase,0.0,0
4ABZGLUtex,-1000.0,1000.0,True,P-aminobenzoyl glutamate transport via diffusion (extracellular to periplasm),0.0,0
QUIN2tex,-1000.0,1000.0,True,Quinate transport via diffusion (extracellular to periplasm),0.0,0
2HPTCOAT,0.0,1000.0,False,"2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA thioesterase",0.0,0
EX_metglcur_e,0.0,1000.0,False,1-O-methyl-Beta-D-glucuronate exchange,0.0,-1
EX_quin_e,0.0,1000.0,False,Quinate exchange,0.0,-1
MC6PH,0.0,1000.0,False,Monoacetylchitobiose-6-phosphate hydrolase,0.0,0
FORCT,-1000.0,1000.0,True,Formyl-CoA Transferase,0.0,0
SLNTabcpp,0.0,1000.0,False,Selenite ABC transporter (periplasm),0.0,1
VALt2rpp,0.0,1000.0,False,L-valine reversible transport via proton symport (periplasm),0.0,0
DHPTDCs2,0.0,1000.0,False,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",0.0,0
VALt3pp,0.0,1000.0,False,L-valine transport out via proton antiport (periplasm),0.0,0
MN2tipp,0.0,1000.0,False,Manganese transport in via permease (no H+),0.0,0
EX_3hpp_e,0.0,1000.0,False,3-Hydroxypropanoate exchange,0.0,-1
PACCOAE,0.0,1000.0,False,"Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)",0.0,0
OXDHCOAT,0.0,1000.0,False,"3-oxo-5,6-dehydrosuberyl-CoA thiolase",0.0,0
HADPCOADH3,-1000.0,1000.0,True,3-hydroxyadipyl-CoA dehydrogenase (NAD+),0.0,0
O16A4COLIPAabctex,0.0,1000.0,False,O16 antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0,1
COLIPAabctex,0.0,1000.0,False,Core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0,1
ENLIPAabctex,0.0,1000.0,False,Phosphoethanolamine lipid A transport via ABC system (periplasm to extracellular),0.0,1
DM_mththf_c,0.0,1000.0,False,"Sink needed to allow (2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran to leave system",0.0,-1
PYROX,0.0,1000.0,False,Pyrimidine oxygenase,0.0,0
BMOGDS1,0.0,1000.0,False,Bis-molybdopterin guanine dinucleotide synthase (single GDP),0.0,0
MPTS,0.0,1000.0,False,Molybdopterin synthase,0.0,0
MOCOS,0.0,1000.0,False,Molybdenum cofactor synthase,0.0,0
