,reaction,lower_bound,upper_bound,is_reversible,name,flux
5DGLCNtex,5DGLCNtex,-1000.0,1000.0,True,5-Dehydro-D-gluconate transport via diffusion (extracellular to periplasm),0.0
EX_LalaDgluMdapDala_e,EX_LalaDgluMdapDala_e,0.0,1000.0,False,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine exchange",0.0
EX_5dglcn_e,EX_5dglcn_e,0.0,1000.0,False,5-Dehydro-D-gluconate exchange,0.0
DTARTD,DTARTD,0.0,1000.0,False,D(-)-tartrate dehydratase,0.0
CRNCAL2,CRNCAL2,0.0,1000.0,False,Carnitine-CoA Ligase,0.0
CHLt2pp,CHLt2pp,0.0,1000.0,False,Choline transport via proton symport (periplasm),0.0
GLYt4pp,GLYt4pp,0.0,1000.0,False,Glycine transport in via sodium symport (periplasm),0.0
PLIPA2E161pp,PLIPA2E161pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C16:1) (periplasm)",0.0
PLIPA2E180pp,PLIPA2E180pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)",0.0
FRULYSE,FRULYSE,-1000.0,1000.0,True,Fructoselysine 3-epimerase,0.0
FRULYSt2pp,FRULYSt2pp,0.0,1000.0,False,Fructoselysine transport via proton symport (periplasm),0.0
EX_LalaDgluMdap_e,EX_LalaDgluMdap_e,0.0,1000.0,False,"L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate exchange",0.0
EX_psclys_e,EX_psclys_e,0.0,1000.0,False,Psicoselysine exchange,0.0
TUNGStex,TUNGStex,-1000.0,1000.0,True,Tungstate transport via diffusion (extracellular to periplasm),0.0
PLIPA2G120pp,PLIPA2G120pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C12:0) (periplasm)",0.0
PLIPA2G180pp,PLIPA2G180pp,0.0,1000.0,False,"Phospholipase A2 (phosphatidylglycerol, n-C18:0) (periplasm)",0.0
LPLIPAL1A161pp,LPLIPAL1A161pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)",0.0
LPLIPAL1A160pp,LPLIPAL1A160pp,0.0,1000.0,False,"Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)",0.0
PSCLYSt2pp,PSCLYSt2pp,0.0,1000.0,False,Psicoselysine transport via proton symport (periplasm),0.0
LYSt2pp,LYSt2pp,0.0,1000.0,False,L-lysine transport in via proton symport (periplasm),0.0
COBALT2tpp,COBALT2tpp,0.0,1000.0,False,Cobalt transport in via permease (no H+),2.0544948340665882e-05
OXCDC,OXCDC,0.0,1000.0,False,Oxalyl-CoA decarboxylase,0.0
LPLIPAL2A140,LPLIPAL2A140,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)",0.0
LPLIPAL2A160,LPLIPAL2A160,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)",0.0
LPLIPAL2A161,LPLIPAL2A161,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)",0.0
LPLIPAL2A180,LPLIPAL2A180,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)",0.0
GLYt2pp,GLYt2pp,0.0,1000.0,False,Glycine transport in via proton symport (periplasm),0.0
ALAt2pp,ALAt2pp,0.0,1000.0,False,L-alanine transport in via proton symport (periplasm),0.0
EX_anhgm_e,EX_anhgm_e,0.0,1000.0,False,N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramic acid exchange,0.0
BALAt2pp,BALAt2pp,0.0,1000.0,False,Beta-alanine transport in via proton symport (periplasm),0.0
DALAt2pp,DALAt2pp,0.0,1000.0,False,D-alanine transport in via proton symport (periplasm),0.01141806048980847
FE2tpp,FE2tpp,0.0,1000.0,False,Iron (+2) transport in via permease (no H+),0.006782298346220621
LPLIPAL2A181,LPLIPAL2A181,0.0,1000.0,False,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)",0.0
DM_aacald_c,DM_aacald_c,0.0,1000.0,False,Sink needed to allow aminoacetaldehyde to leave system,0.0
UM3PL,UM3PL,0.0,1000.0,False,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,0.0
MN2tpp,MN2tpp,0.0,1000.0,False,Manganese transport in via permease (no H+),0.000567862372136005
MG2tpp,MG2tpp,0.0,1000.0,False,Magnesium (+2) transport in via diffusion,0.0
5MTRtex,5MTRtex,-1000.0,1000.0,True,5-Methylthio-D-ribose transport via proton diffusion (extracellular to periplasm),0.0
NI2t3pp,NI2t3pp,0.0,1000.0,False,Nickle (Ni+2) transport out via proton antiport (periplasm),0.0
PPAtex,PPAtex,-1000.0,1000.0,True,Propionate transport via diffusion,0.0
GALCTNLt2pp,GALCTNLt2pp,0.0,1000.0,False,L-galactonate transport via proton symport (periplasm),0.0
GALCTLO,GALCTLO,0.0,1000.0,False,L-galactonate oxidoreductase,0.0
THYMt3pp,THYMt3pp,0.0,1000.0,False,Thymine transport out via proton antiport (periplasm),0.0
CLt3_2pp,CLt3_2pp,0.0,1000.0,False,Chloride transport out via proton antiport (2:1) (periplasm),0.0021387291222633186
EX_ppal_e,EX_ppal_e,0.0,1000.0,False,Propanal exchange,0.0
POR5,POR5,-1000.0,1000.0,True,Pyruvate synthase,0.08937463427150584
HACD8,HACD8,-1000.0,1000.0,True,"3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA), peroxisomal",0.0
CTECOAI8,CTECOAI8,-1000.0,1000.0,True,3-cis-2-trans-enoyl-CoA isomerase,0.0
CTECOAI6,CTECOAI6,-1000.0,1000.0,True,3-cis-2-trans-enoyl-CoA isomerase,0.0
MTHTHFSs,MTHTHFSs,0.0,1000.0,False,"(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran synthesis (spontaneous)",0.0
SELGTHR,SELGTHR,0.0,1000.0,False,Selenate glutathione reductase,0.0
SELGTHR3,SELGTHR3,0.0,1000.0,False,Selenate glutathione reductase III,0.0
EX_slnt_e,EX_slnt_e,-1000.0,1000.0,True,Selenite exchange,0.0
MALCOAMT,MALCOAMT,0.0,1000.0,False,Malonyl-CoA methyltransferase,1.6435958672448903e-06
PSCLYStex,PSCLYStex,-1000.0,1000.0,True,Psicoselysine transporter via diffusion (extracellular),0.0
THYMtex,THYMtex,-1000.0,1000.0,True,Thymine transport via diffusion (extracellular to periplasm),0.0
CU2tpp,CU2tpp,0.0,1000.0,False,Copper transport in via permease (no H+),0.0005826547349412845
FE2t3pp,FE2t3pp,0.0,1000.0,False,Iron (Fe+2) transport out via proton antiport (periplasm),0.0
MN2t3pp,MN2t3pp,0.0,1000.0,False,Manganese (Mn+2) transport out via proton antiport (periplasm),0.0
MG2t3_2pp,MG2t3_2pp,-1000.0,1000.0,True,Magnesium (Mg+2) transport in/out via proton antiport (periplasm),0.007129097074211062
CD2tpp,CD2tpp,0.0,1000.0,False,Cadmium (+2) transport in via permease (no H+),0.0
ETHAt2pp,ETHAt2pp,0.0,1000.0,False,Ethanolamine transport in via proton symport,0.0
FE3abcpp,FE3abcpp,0.0,1000.0,False,Iron (III) transport via ABC system (periplasm to cytoplasm),0.006416598265756769
THRA,THRA,0.0,1000.0,False,Threonine aldolase,0.0
OGMEACPS,OGMEACPS,0.0,1000.0,False,3-Oxo-glutaryl-[ACP] methyl ester synthase,1.6435958672448903e-06
OGMEACPR,OGMEACPR,0.0,1000.0,False,3-Oxo-glutaryl-[ACP] methyl ester reductase,1.6435958672448903e-06
OPMEACPS,OPMEACPS,0.0,1000.0,False,3-Oxo-pimeloyl-[ACP] methyl ester synthase,1.6435958672532706e-06
LIPAabctex,LIPAabctex,0.0,1000.0,False,Lipid A transport via ABC system (periplasm to extracellular),0.0
DGUNC,DGUNC,0.0,1000.0,False,Diguanylate cyclase,0.0
XYLK2,XYLK2,0.0,1000.0,False,L-xylulokinase,0.0
GLDBRAN2,GLDBRAN2,0.0,1000.0,False,Glycogen debranching enzyme (bglycogen -> glycogen),0.0
LALADGLUtex,LALADGLUtex,-1000.0,1000.0,True,L-alanyl-D-glutamate transport via diffusion (extracellular to periplasm),0.0
S2FE2SR,S2FE2SR,0.0,1000.0,False,SUF [2Fe-2S] regeneration,0.0
CDGUNPD,CDGUNPD,0.0,1000.0,False,"3,5-cyclic-nucleotide phosphodiesterase",0.0
ACACT8r,ACACT8r,-1000.0,1000.0,True,"Acetyl-CoA acyltransferase (hexadecanoyl-CoA), (r)",0.0
LALALGLUtpp,LALALGLUtpp,0.0,1000.0,False,L-alanyl-L-glutamate transport in via proton symport (periplasm),0.0
CTECOAI7,CTECOAI7,-1000.0,1000.0,True,3-cis-2-trans-enoyl-CoA isomerase,-0.12362141955958751
CLIPAabctex,CLIPAabctex,0.0,1000.0,False,Cold lipid A transport via ABC system (periplasm to extracellular),0.0
3AMACHYD,3AMACHYD,0.0,1000.0,False,3-aminoacrylate hydrolase,0.0
K2L4Aabctex,K2L4Aabctex,0.0,1000.0,False,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),0.015988900596639818
FDH4pp,FDH4pp,0.0,1000.0,False,Formate dehydrogenase (quinone-8) (periplasm),0.0
FDH5pp,FDH5pp,0.0,1000.0,False,Formate Dehydrogenase (menaquinone-8) (periplasm),0.0
ACPPAT140,ACPPAT140,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C14:0),0.0
APG3PAT140,APG3PAT140,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:0),0.0
LDGUNPD,LDGUNPD,0.0,1000.0,False,Linear diguanylate phosphodiesterase,0.0
MPTAT,MPTAT,0.0,1000.0,False,Molybdopterin adenylyltransferase,0.0
APG3PAT141,APG3PAT141,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C14:1),0.0
MOADSUx,MOADSUx,0.0,1000.0,False,"MoaD sulfuration (nadh, assumed)",0.0
3HPPtex,3HPPtex,-1000.0,1000.0,True,3-hydroxypropionate transport via diffusion (extracellular to periplasm),0.0
CMtpp,CMtpp,0.0,1000.0,False,Chloramphenicol transport via TolC system,0.0
FUSAtpp,FUSAtpp,0.0,1000.0,False,Fusidic acid transport via TolC system,0.0
APG3PAT181,APG3PAT181,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1),0.0
APH140,APH140,0.0,1000.0,False,Acylphosphatase (C14:0),0.0
APH160,APH160,0.0,1000.0,False,Acylphosphatase (C16:0),0.0
OPMEACPD,OPMEACPD,0.0,1000.0,False,3-Oxo-pimeloyl-[ACP] methyl ester dehydratase,1.6435958672532706e-06
EPMEACPR,EPMEACPR,0.0,1000.0,False,Enoylpimeloyl-[ACP] methyl ester reductase,1.6435958672532704e-06
RFAMPtex,RFAMPtex,-1000.0,1000.0,True,Rifampin transport via diffusion (extracellular to periplasm),0.0
MINCYCtex,MINCYCtex,-1000.0,1000.0,True,Minocycline transport via diffusion (extracellular to periplasm),0.0
AOXSr2,AOXSr2,0.0,1000.0,False,8-amino-7-oxononanoate synthase,1.6435958672532702e-06
MINCYCtpp,MINCYCtpp,0.0,1000.0,False,Minocycline transport via TolC system,0.0
MEOHtrpp,MEOHtrpp,-1000.0,1000.0,True,Methanol reversible transport via diffusion (periplasm),-1.6435958672532706e-06
EX_LalaDglu_e,EX_LalaDglu_e,0.0,1000.0,False,L-alanine-D-glutamate exchange,0.0
SCYSDS,SCYSDS,0.0,1000.0,False,SUF Cysteine desulfuration,0.0
DOXRBCNtex,DOXRBCNtex,-1000.0,1000.0,True,Doxorubicin transport via diffusion (extracellular to periplasm),0.0
DOXRBCNtpp,DOXRBCNtpp,0.0,1000.0,False,Doxorubicin transport via TolC system,0.0
S2FE2SS,S2FE2SS,0.0,1000.0,False,SUF [2Fe-2S] Synthesis,0.0
S4FE4SR,S4FE4SR,0.0,1000.0,False,SUF [4Fe-4S] Reduction,0.0
CCGS,CCGS,0.0,1000.0,False,7-cyano-7-carbaguanine synthase,0.0
SELtex,SELtex,-1000.0,1000.0,True,Selenate transport via diffusion (extracellular to periplasm),0.0
SELR,SELR,0.0,1000.0,False,Selenate reductase,0.0
OGMEACPD,OGMEACPD,0.0,1000.0,False,3-Oxo-glutaryl-[ACP] methyl ester dehydratase,1.6435958672448903e-06
EGMEACPR,EGMEACPR,0.0,1000.0,False,Enoylglutaryl-[ACP] methyl ester reductase,1.6435958672532704e-06
OPMEACPR,OPMEACPR,0.0,1000.0,False,3-Oxo-pimeloyl-[ACP] methyl ester reductase,1.6435958672532704e-06
PMEACPE,PMEACPE,0.0,1000.0,False,Pimeloyl-[ACP] methyl ester esterase,1.6435958672532706e-06
ETOHtrpp,ETOHtrpp,-1000.0,1000.0,True,Ethanol reversible transport via diffusion (periplasm),0.0
REPHACCOAI,REPHACCOAI,-1000.0,1000.0,True,"Ring 1,2-epoxyphenylacetyl-CoA isomerase (oxepin-CoA forming)",0.0
ACPPAT141,ACPPAT141,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C14:1),0.0
ACPPAT161,ACPPAT161,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:1),0.06181070977979374
ACPPAT180,ACPPAT180,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0),0.0
APG3PAT160,APG3PAT160,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:0),0.05244221333645009
APG3PAT161,APG3PAT161,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C16:1),0.06181070977979374
MEOHtex,MEOHtex,-1000.0,1000.0,True,Methanol transport via diffusion (extracellular to periplasm),-1.6435958672532706e-06
EX_5mtr_e,EX_5mtr_e,0.0,1000.0,False,5-Methylthio-D-ribose exchange,0.0
APG3PAT180,APG3PAT180,0.0,1000.0,False,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0),0.0
ICYSDS,ICYSDS,0.0,1000.0,False,ISC Cysteine desulfuration,0.0010823078785863747
MECDPDH5,MECDPDH5,0.0,1000.0,False,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",0.0019632752633751563
CDGR,CDGR,0.0,1000.0,False,7-cyano-7-deazaguanine reductase,0.0
RNTR1c2,RNTR1c2,0.0,1000.0,False,Ribonucleoside-triphosphate reductase (ATP) (flavodoxin),0.02150316473127454
RNTR2c2,RNTR2c2,0.0,1000.0,False,Ribonucleoside-triphosphate reductase (GTP) (flavodoxin),0.022202514772790807
I4FE4SR,I4FE4SR,0.0,1000.0,False,ISC [4Fe-4S] Reduction,0.00021366746274292513
S2FE2ST,S2FE2ST,0.0,1000.0,False,SUF [2Fe-2S] Transfer,0.0
BMOCOS,BMOCOS,0.0,1000.0,False,Bis-molybdenum cofactor synthase,0.0
BWCOS,BWCOS,0.0,1000.0,False,Tungsten bispterin cofactor synthase,0.0
RNTR3c2,RNTR3c2,0.0,1000.0,False,Ribonucleoside-triphosphate reductase (CTP) (flavodoxin),0.022202514772790803
RNTR4c2,RNTR4c2,0.0,1000.0,False,Ribonucleoside-triphosphate reductase (UTP) (flavodoxin),0.021503164731274546
BWCOGDS1,BWCOGDS1,0.0,1000.0,False,Tungsten bispterin guanine dinucleotide synthase (single GDP),0.0
BWCOGDS2,BWCOGDS2,0.0,1000.0,False,Tungsten bispterin guanine dinucleotide synthase,0.0
FLDR2,FLDR2,0.0,1000.0,False,Flavodoxin reductase (NADPH),0.0
CDGS,CDGS,0.0,1000.0,False,7-deaza-7-carboxyguanine synthase,0.0
5MTRtpp,5MTRtpp,0.0,1000.0,False,5-Methylthio-D-ribose transport via proton symport (periplasm),0.0
TTRCYCtex,TTRCYCtex,-1000.0,1000.0,True,Tetracycline transport via diffusion (extracellular to periplasm),0.0
DHNPTE,DHNPTE,-1000.0,1000.0,True,Dihydroneopterin epimerase,0.0
DHMPTR,DHMPTR,0.0,1000.0,False,Dihydromonapterin reductase,0.0
NOVBCNtpp,NOVBCNtpp,0.0,1000.0,False,Novobiocin transport via TolC system,0.0
CMtex,CMtex,-1000.0,1000.0,True,Chloramphenicol transport via diffusion (extracellular to periplasm),0.0
TTRCYCtpp,TTRCYCtpp,0.0,1000.0,False,Tetracycline transport via TolC system,0.0
LALALGLUtex,LALALGLUtex,-1000.0,1000.0,True,L-alanyl-L-glutamate transport via diffusion (extracellular to periplasm),0.0
CBMD,CBMD,0.0,1000.0,False,Carbamate deaminase,0.0
LALADGLUtpp,LALADGLUtpp,0.0,1000.0,False,L-alanyl-D-glutamate transport in via proton symport (periplasm),0.0
I2FE2SS,I2FE2SS,0.0,1000.0,False,ISC [2Fe-2S] Synthesis,0.0002350342090172177
I2FE2ST,I2FE2ST,0.0,1000.0,False,ISC [2Fe-2S] Transfer,2.301034214154579e-05
FESR,FESR,0.0,1000.0,False,Iron-sulfur cluster repair,0.0
OXCOAHDH,OXCOAHDH,0.0,1000.0,False,"Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)",0.0
DHACOAH,DHACOAH,-1000.0,1000.0,True,"2,3-dehydroadipyl-CoA hydratase",0.0
I2FE2SS2,I2FE2SS2,0.0,1000.0,False,ISC [2Fe-2S] Synthesis II,0.00021366746274292518
MSAR,MSAR,0.0,1000.0,False,Malonic semialdehyde reductase,0.0
I4FE4ST,I4FE4ST,0.0,1000.0,False,ISC [4Fe-4S] Transfer,0.00021366746274292513
S4FE4ST,S4FE4ST,0.0,1000.0,False,SUF [4Fe-4S] Transfer,0.0
THFAT,THFAT,0.0,1000.0,False,Tetrahydrofolate aminomethyltransferase,0.0
FOMETRi,FOMETRi,0.0,1000.0,False,Aminomethyltransferase,0.0
SLNTtex,SLNTtex,-1000.0,1000.0,True,Selenite transport via diffusion (extracellular to periplasm),0.0
S2FE2SS2,S2FE2SS2,0.0,1000.0,False,SUF [2Fe-2S] Synthesis II,0.0
BTS5,BTS5,0.0,1000.0,False,Biotin synthase,1.6435958672532706e-06
SELGTHR2,SELGTHR2,0.0,1000.0,False,Selenate glutathione reductase II,0.0
EX_LalaLglu_e,EX_LalaLglu_e,0.0,1000.0,False,L-alanine-L-glutamate exchange,0.0
GDPTPDP,GDPTPDP,0.0,1000.0,False,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,0.0
LIPOS,LIPOS,0.0,1000.0,False,Lipoate synthase,0.0
COLIPAKpp,COLIPAKpp,0.0,1000.0,False,Lipid A core kinase (periplasm),0.0
ACPPAT120,ACPPAT120,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C12:0),0.0
3HPPtpp,3HPPtpp,0.0,1000.0,False,3-hydroxypropionate transport via proton symport (periplasm),0.0
MPTSS,MPTSS,0.0,1000.0,False,Molybdopterin synthase sulfurylase,0.0
CPMPS,CPMPS,0.0,1000.0,False,Cyclic pyranopterin monophosphate synthase,0.0
LIPOCT,LIPOCT,0.0,1000.0,False,Lipoyl(octanoyl) transferase,0.0
LIPATPT,LIPATPT,0.0,1000.0,False,Lipoate-ATP adenylate transferase,0.0
LIPAMPL,LIPAMPL,0.0,1000.0,False,Lipoyl-adenylate protein ligase,0.0
ALDD19xr,ALDD19xr,-1000.0,1000.0,True,"Aldehyde dehydrogenase (phenylacetaldehyde, NAD)",0.0
MMM,MMM,0.0,1000.0,False,Methylmalonyl-CoA mutase,0.0
MOGDS,MOGDS,0.0,1000.0,False,Molybdopterin guanine dinucleotide synthase,0.0
CPH4S,CPH4S,0.0,1000.0,False,"6-carboxy-5,6,7,8-tetrahydropterin synthase",0.0
WCOS,WCOS,0.0,1000.0,False,Tungsten pterin cofactor synthase,0.0
RFAMPtpp,RFAMPtpp,0.0,1000.0,False,Rifampin transport via TolC system,0.0
SHCHCS3,SHCHCS3,0.0,1000.0,False,"2-succinyl-6-hydroxy-2,4-cyclohexadiene 1-carboxylate synthase",0.0
VPAMTr,VPAMTr,-1000.0,1000.0,True,Valine-pyruvate aminotransferase,0.3477536571893142
ACOLIPAabctex,ACOLIPAabctex,0.0,1000.0,False,Arabinose modified core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0
PYK4,PYK4,0.0,1000.0,False,Pyruvate kinase(4),0.0
NADPHXD,NADPHXD,0.0,1000.0,False,NADPHX dehydratase,0.0
NADHHR,NADHHR,0.0,1000.0,False,NADH hydratase,0.0
ECA4COLIPAabctex,ECA4COLIPAabctex,0.0,1000.0,False,Enterobacterial common antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular),0.0
EX_ttrcyc_e,EX_ttrcyc_e,0.0,1000.0,False,Tetracycline exchange,0.0
COLIPAPabctex,COLIPAPabctex,0.0,1000.0,False,Core oligosaccharide lipid A diphosphate transport via ABC system (periplasm to extracellular),0.0
NADPHXE,NADPHXE,-1000.0,1000.0,True,NADPHX epimerase,0.0
ALAtpp,ALAtpp,0.0,1000.0,False,L-alanine export via facilited diffusion,0.0
CH4tex,CH4tex,-1000.0,1000.0,True,Methane Transport(extracellular via diffusion),0.0
EX_mincyc_e,EX_mincyc_e,0.0,1000.0,False,Minocycline exchange,0.0
TARTRDtex,TARTRDtex,-1000.0,1000.0,True,D-tartrate transport via diffusion (extracellular to periplasm),0.0
DM_4crsol_c,DM_4crsol_c,0.0,1000.0,False,Sink needed to allow p-Cresol to leave system,0.00018326093919873964
3OXCOAT,3OXCOAT,0.0,1000.0,False,3-oxoadipyl-CoA thiolase,0.0
BTNt2ipp,BTNt2ipp,0.0,1000.0,False,Biotin transport via proton symport (periplasm),0.0
URACPAH,URACPAH,0.0,1000.0,False,Peroxyureidoacrylate hydrolase,0.0
BTNtex,BTNtex,-1000.0,1000.0,True,Biotin transport via diffusion (extracellular to periplasm),0.0
DHBSZ3FEabcpp,DHBSZ3FEabcpp,0.0,1000.0,False,23dhbsz3 Fe III transport via ABC system periplasm,0.0
FE3DHBZS3R,FE3DHBZS3R,0.0,1000.0,False,"Fe(III)-(2,3-dihydroxybenzoylserine)3 reductase via NADPH",0.0
DXYLONtpp,DXYLONtpp,-1000.0,1000.0,True,D-xylonate reversible tranposrt (periplasm),0.0
DXYLTD,DXYLTD,-1000.0,1000.0,True,D-xylonate dehydratase,0.0
2DDARAA,2DDARAA,-1000.0,1000.0,True,2-dehydro-3-deoxy-D-arabinonate Aldolase,0.0
2DGLCptspp,2DGLCptspp,0.0,1000.0,False,2-Deoxy-D-glucose transport via PEP:Pyr PTS (periplasm),0.0
2DGULRGx,2DGULRGx,0.0,1000.0,False,2-Dehydro-L-gulonate reductase to gluconate (NADH),0.0
2DGULRGy,2DGULRGy,0.0,1000.0,False,2-Dehydro-L-gulonate reductase to gluconate (NADPH),0.0
AP4AS,AP4AS,0.0,1000.0,False,Ap4A synthetase,0.0
ARBTptspp,ARBTptspp,0.0,1000.0,False,Arbutin transport via PEP:Pyr PTS (periplasm),0.0
ARBTtex,ARBTtex,0.0,1000.0,False,Arbutin transport via diffusion (extracellular to periplasm),0.0
EX_arbt_e,EX_arbt_e,0.0,1000.0,False,Arbutin exchange,0.0
GNP,GNP,0.0,1000.0,False,Phosphogluconate phosphatase,0.0
ALLTAMH2,ALLTAMH2,0.0,1000.0,False,Allantoate amidinohydrolase,0.0
UGCIAMH,UGCIAMH,0.0,1000.0,False,Ureidoglycine aminohydrolase,0.0
DMSOtpp,DMSOtpp,-1000.0,1000.0,True,Dimethyl sulfoxide transport via diffusion (periplasm),0.0
POAACR,POAACR,0.0,1000.0,False,Peroxyaminoacrylate reductase,0.0
PYDXtex,PYDXtex,-1000.0,1000.0,True,Pyridoxal transport via diffusion (extracellular),0.0
PYDXtpp,PYDXtpp,0.0,1000.0,False,Pyridoxal import,0.0
SUCASPtpp,SUCASPtpp,-1000.0,1000.0,True,Succinate:aspartate antiporter (periplasm),0.0
METGLCUR,METGLCUR,0.0,1000.0,False,1-O-Methyl-Beta-D-glucuronidase,0.0
ACOAD1fr,ACOAD1fr,0.0,1000.0,False,Acyl-CoA dehydrogenase (butanoyl-CoA),0.29246144861904694
23DOGULNt4pp,23DOGULNt4pp,0.0,1000.0,False,"Na+/ 2,3-Dioxo-L-gulonate symport (periplasm)",0.0
FE3DCITexs,FE3DCITexs,0.0,1000.0,False,Dicitrate Fe(III) binding (spontaneous),0.0
SUCMALtpp,SUCMALtpp,-1000.0,1000.0,True,Succinate:malate antiporter (periplasm),0.0
PYDXNtex,PYDXNtex,-1000.0,1000.0,True,Pyridoxine transport via diffusion (extracellular),0.0
FEENTERES,FEENTERES,0.0,1000.0,False,Enterochelin Esterase (Fe containing),0.0
PYDXNtpp,PYDXNtpp,0.0,1000.0,False,Pyridoxine import,0.0
FEENTERR4,FEENTERR4,0.0,1000.0,False,Fe-enterobactin reduction via nadph,0.0
ACPPAT160,ACPPAT160,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),0.05244221333645009
DXYLONtex,DXYLONtex,-1000.0,1000.0,True,D-xylonate transport via diffusion (extracellular),0.0
PYDAMtex,PYDAMtex,-1000.0,1000.0,True,Pyridoxamine transport via diffusion (extracellular),0.0
PYDAMtpp,PYDAMtpp,0.0,1000.0,False,Pyridoxamine import,0.0
PSURItex,PSURItex,-1000.0,1000.0,True,Pseudouridine transport via diffusion (extracellular to periplasm),0.0
ALR2x,ALR2x,0.0,1000.0,False,Aldose reductase (methylglyoxal) (nadh),0.0
OMPHHXy,OMPHHXy,0.0,1000.0,False,2-octaprenyl-6-methoxyphenol hydroxylase (NADPH),-7.356230467967025e-15
CHLt3pp,CHLt3pp,0.0,1000.0,False,Choline transport via proton antiport (periplasm),0.0
13PPDH2,13PPDH2,-1000.0,1000.0,True,"1,3-propanediol dehydrogenase",0.0
TARTt2_3pp,TARTt2_3pp,0.0,1000.0,False,D-tartrate transport via proton symport (3 H) (periplasm),0.0
SUCTARTtpp,SUCTARTtpp,-1000.0,1000.0,True,Succinate:D-tartrate antiporter (periplasm),0.0
APCS,APCS,0.0,1000.0,False,Aminopropylcadaverine synthase,0.0
CHTBSptspp,CHTBSptspp,0.0,1000.0,False,Chitobiose transport via PEP:Pyr PTS (periplasm),0.0
GLYBt3pp,GLYBt3pp,0.0,1000.0,False,Glycine betaine transport via proton antiport (periplasm),0.0
AI2tpp,AI2tpp,0.0,1000.0,False,Quorum signal AI-2 exporter,0.0
ACPPAT181,ACPPAT181,0.0,1000.0,False,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),0.0
Ftpp,Ftpp,0.0,1000.0,False,F- efflux transport,0.0
SQVOSI,SQVOSI,0.0,1000.0,False,Sulfoquinovose isomerase,0.0
6D6SPA,6D6SPA,0.0,1000.0,False,6-deoxy-6-sulfofructose-1-phosphate aldolase,0.0
CHTBStex,CHTBStex,-1000.0,1000.0,True,Chitobiose transport via diffusion (extracellular to periplasm),0.0
TRPtipp,TRPtipp,0.0,1000.0,False,L-tryptophan transport out (periplasm),0.0
TYRtipp,TYRtipp,0.0,1000.0,False,L-tyrosine transport out (periplasm),0.0
ThDPAT,ThDPAT,0.0,1000.0,False,ThDP adenylyl transferase,0.0
GHBDHx,GHBDHx,-1000.0,1000.0,True,Gamma-hydroxybutyrate dehydrogenase (NADH),0.0
DHPStr,DHPStr,0.0,1000.0,False,"2,3-dihydroxypropane 1-sulfonate transporter",0.0
SQtr,SQtr,0.0,1000.0,False,Sulfoquinovose transporter,0.0
DHPStex,DHPStex,-1000.0,1000.0,True,"2,3-dihydroxypropane 1-sulfonate transport via diffusion",0.0
