reaction_id,name,lower_bound,upper_bound,is_reversible,reaction_string
URACPAH,Peroxyureidoacrylate hydrolase,0.0,1000.0,False,h2o_c + uracp_c --> cbm_c + h_c + poaac_c
BTNtex,Biotin transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,btn_e <=> btn_p
DHBSZ3FEabcpp,23dhbsz3 Fe III transport via ABC system periplasm,0.0,1000.0,False,atp_c + fe3dhbzs3_p + h2o_c --> adp_c + fe3dhbzs3_c + h_c + pi_c
FE3DHBZS3R,"Fe(III)-(2,3-dihydroxybenzoylserine)3 reductase via NADPH",0.0,1000.0,False,2.0 fe3dhbzs3_c + nadph_c --> 2.0 23dhbzs3_c + 2.0 fe2_c + 3.0 h_c + nadp_c
DXYLONtpp,D-xylonate reversible tranposrt (periplasm),-1000.0,1000.0,True,dxylnt_p <=> dxylnt_c
DXYLTD,D-xylonate dehydratase,-1000.0,1000.0,True,dxylnt_c <=> 2ddara_c + h2o_c
2DDARAA,2-dehydro-3-deoxy-D-arabinonate Aldolase,-1000.0,1000.0,True,2ddara_c <=> gcald_c + pyr_c
2DGLCptspp,2-Deoxy-D-glucose transport via PEP:Pyr PTS (periplasm),0.0,1000.0,False,2dglc_p + pep_c --> 2doxg6p_c + pyr_c
2DGULRGx,2-Dehydro-L-gulonate reductase to gluconate (NADH),0.0,1000.0,False,2dhguln_c + h_c + nadh_c --> glcn_c + nad_c
2DGULRGy,2-Dehydro-L-gulonate reductase to gluconate (NADPH),0.0,1000.0,False,2dhguln_c + h_c + nadph_c --> glcn_c + nadp_c
AP4AS,Ap4A synthetase,0.0,1000.0,False,2.0 atp_c + h_c --> ap4a_c + ppi_c
ARBTptspp,Arbutin transport via PEP:Pyr PTS (periplasm),0.0,1000.0,False,arbt_p + pep_c --> arbt6p_c + pyr_c
ARBTtex,Arbutin transport via diffusion (extracellular to periplasm),0.0,1000.0,False,arbt_e --> arbt_p
EX_arbt_e,Arbutin exchange,0.0,1000.0,False,arbt_e --> 
GNP,Phosphogluconate phosphatase,0.0,1000.0,False,6pgc_c + h2o_c --> glcn_c + pi_c
ALLTAMH2,Allantoate amidinohydrolase,0.0,1000.0,False,alltt_c + h2o_c + 2.0 h_c --> co2_c + nh4_c + urdgci_c
UGCIAMH,Ureidoglycine aminohydrolase,0.0,1000.0,False,h2o_c + urdgci_c --> nh4_c + urdglyc_c
DMSOtpp,Dimethyl sulfoxide transport via diffusion (periplasm),-1000.0,1000.0,True,dmso_p <=> dmso_c
POAACR,Peroxyaminoacrylate reductase,0.0,1000.0,False,nadh_c + poaac_c --> 3amac_c + h2o_c + nad_c
PYDXtex,Pyridoxal transport via diffusion (extracellular),-1000.0,1000.0,True,pydx_e <=> pydx_p
PYDXtpp,Pyridoxal import,0.0,1000.0,False,pydx_p --> pydx_c
SUCASPtpp,Succinate:aspartate antiporter (periplasm),-1000.0,1000.0,True,asp__L_p + succ_c <=> asp__L_c + succ_p
METGLCUR,1-O-Methyl-Beta-D-glucuronidase,0.0,1000.0,False,h2o_c + metglcur_c --> glcur_c + meoh_c
ACOAD1fr,Acyl-CoA dehydrogenase (butanoyl-CoA),0.0,1000.0,False,b2coa_c + fadh2_c --> btcoa_c + fad_c
23DOGULNt4pp,"Na+/ 2,3-Dioxo-L-gulonate symport (periplasm)",0.0,1000.0,False,23doguln_p + na1_p --> 23doguln_c + na1_c
FE3DCITexs,Dicitrate Fe(III) binding (spontaneous),0.0,1000.0,False,2.0 cit_e + fe3_e --> fe3dcit_e
SUCMALtpp,Succinate:malate antiporter (periplasm),-1000.0,1000.0,True,mal__L_p + succ_c <=> mal__L_c + succ_p
PYDXNtex,Pyridoxine transport via diffusion (extracellular),-1000.0,1000.0,True,pydxn_e <=> pydxn_p
FEENTERES,Enterochelin Esterase (Fe containing),0.0,1000.0,False,feenter_c + h2o_c --> fe3dhbzs3_c
PYDXNtpp,Pyridoxine import,0.0,1000.0,False,pydxn_p --> pydxn_c
FEENTERR4,Fe-enterobactin reduction via nadph,0.0,1000.0,False,2.0 feenter_c + nadph_c --> 2.0 enter_c + 2.0 fe2_c + h_c + nadp_c
ACPPAT160,Acyl-(acyl carrier protein):phosphate acyltransferase (C16:0),0.0,1000.0,False,h_c + palmACP_c + pi_c --> ACP_c + hdcap_c
DXYLONtex,D-xylonate transport via diffusion (extracellular),-1000.0,1000.0,True,dxylnt_e <=> dxylnt_p
PYDAMtex,Pyridoxamine transport via diffusion (extracellular),-1000.0,1000.0,True,pydam_e <=> pydam_p
PYDAMtpp,Pyridoxamine import,0.0,1000.0,False,pydam_p --> pydam_c
PSURItex,Pseudouridine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,psuri_e <=> psuri_p
ALR2x,Aldose reductase (methylglyoxal) (nadh),0.0,1000.0,False,h_c + mthgxl_c + nadh_c --> acetol_c + nad_c
OMPHHXy,2-octaprenyl-6-methoxyphenol hydroxylase (NADPH),0.0,1000.0,False,2omph_c + h_c + nadph_c + o2_c --> 2ombzl_c + h2o_c + nadp_c
CHLt3pp,Choline transport via proton antiport (periplasm),0.0,1000.0,False,chol_c + h_p --> chol_p + h_c
13PPDH2,"1,3-propanediol dehydrogenase",-1000.0,1000.0,True,3hppnl_c + h_c + nadph_c <=> 13ppd_c + nadp_c
TARTt2_3pp,D-tartrate transport via proton symport (3 H) (periplasm),0.0,1000.0,False,3.0 h_p + tartr__D_p --> 3.0 h_c + tartr__D_c
SUCTARTtpp,Succinate:D-tartrate antiporter (periplasm),-1000.0,1000.0,True,succ_c + tartr__D_p <=> succ_p + tartr__D_c
APCS,Aminopropylcadaverine synthase,0.0,1000.0,False,15dap_c + ametam_c --> 5mta_c + h_c + na15dap_c
CHTBSptspp,Chitobiose transport via PEP:Pyr PTS (periplasm),0.0,1000.0,False,chtbs_p + pep_c --> chtbs6p_c + pyr_c
GLYBt3pp,Glycine betaine transport via proton antiport (periplasm),0.0,1000.0,False,glyb_c + h_p --> glyb_p + h_c
AI2tpp,Quorum signal AI-2 exporter,0.0,1000.0,False,mththf_c --> mththf_p
ACPPAT181,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:1),0.0,1000.0,False,h_c + octeACP_c + pi_c --> ACP_c + ocdceap_c
Ftpp,F- efflux transport,0.0,1000.0,False,f_c --> f_p
SQVOSI,Sulfoquinovose isomerase,0.0,1000.0,False,sq_c --> sf_c
6D6SPA,6-deoxy-6-sulfofructose-1-phosphate aldolase,0.0,1000.0,False,sfp_c --> dhap_c + sla_c
CHTBStex,Chitobiose transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,chtbs_e <=> chtbs_p
TRPtipp,L-tryptophan transport out (periplasm),0.0,1000.0,False,trp__L_c --> trp__L_p
TYRtipp,L-tyrosine transport out (periplasm),0.0,1000.0,False,tyr__L_c --> tyr__L_p
ThDPAT,ThDP adenylyl transferase,0.0,1000.0,False,adp_c + h_c + thmpp_c --> athtp_c + pi_c
GHBDHx,Gamma-hydroxybutyrate dehydrogenase (NADH),-1000.0,1000.0,True,h_c + nadh_c + sucsal_c <=> ghb_c + nad_c
DHPStr,"2,3-dihydroxypropane 1-sulfonate transporter",0.0,1000.0,False,dhps_c --> dhps_p
SQtr,Sulfoquinovose transporter,0.0,1000.0,False,sq_p --> sq_c
DHPStex,"2,3-dihydroxypropane 1-sulfonate transport via diffusion",-1000.0,1000.0,True,dhps_e <=> dhps_p
APPLDHr,Aminopropanol dehydrogenase reversible,-1000.0,1000.0,True,aact_c + h_c + nadh_c <=> appl_c + nad_c
SPMDt3pp,Spermidine transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + spmd_c --> h_c + spmd_p
FMNtex,"FMN transport, outer membrane",-1000.0,1000.0,True,fmn_p <=> fmn_e
APH141,Acylphosphatase (C14:1),0.0,1000.0,False,h2o_c + ttdceap_c --> 2.0 h_c + pi_c + ttdcea_c
EX_dxylnt_e,D-Xylonate exchange,0.0,1000.0,False,dxylnt_e --> 
AI2K,Autoinducer-2 kinase,0.0,1000.0,False,atp_c + dhptd_c --> adp_c + dhptdp_c + h_c
PHEtipp,L-phenylalanine transport out (periplasm),0.0,1000.0,False,phe__L_c --> phe__L_p
G2PP,Glycerol-2-phosphate phosphatase,0.0,1000.0,False,glyc2p_c + h2o_c --> glyc_c + pi_c
MALt3pp,L-malate transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + mal__L_c --> h_c + mal__L_p
CITt3pp,Citrate transport out via proton antiport (periplasm),0.0,1000.0,False,cit_c + h_p --> cit_p + h_c
APH161,Acylphosphatase (C16:1),0.0,1000.0,False,h2o_c + hdceap_c --> 2.0 h_c + hdcea_c + pi_c
DHNPA2r,Dihydroneopterin aldolase reversible,-1000.0,1000.0,True,dhnpt_c <=> 6hmhpt_c + gcald_c
QUIN2tpp,Quinate transport (periplasm),-1000.0,1000.0,True,quin_p <=> quin_c
GLYC2Pabcpp,Sn-Glycerol 2-phosphate transport via ABC system (periplasm),0.0,1000.0,False,atp_c + glyc2p_p + h2o_c --> adp_c + glyc2p_c + h_c + pi_c
CRNDtex,D-carnitine transport via diffusion (extracellular to periplasm),-1000.0,1000.0,True,crn__D_e <=> crn__D_p
SHGO,S-2-hydroxyglutarate oxidase,0.0,1000.0,False,S2hglut_c + o2_c --> akg_c + h2o2_c
CLBtex,Cellobiose transport transport via diffusion extracellular to periplasm ,-1000.0,1000.0,True,cellb_e <=> cellb_p
ACOXT,Acetyl-CoA:oxalate CoA-transferase,-1000.0,1000.0,True,accoa_c + oxa_c <=> ac_c + oxalcoa_c
EX_mththf_e,"(2R,4S)-2-methyl-2,3,3,4-tetrahydroxytetrahydrofuran exchange",0.0,1000.0,False,mththf_e --> 
2HESR,2-hydroxyethyldisulfide reductase,0.0,1000.0,False,dtgcl_c + 2.0 gthrd_c --> gthox_c + 2.0 mercpeth_c
CHOLID,7-?-hydroxysteroid dehydrogenase,0.0,1000.0,False,cholate_c + nad_c --> dhcholn_c + h_c + nadh_c
CHOLATEtpp,Cholate transport via proton antiport,0.0,1000.0,False,cholate_c + h_p --> cholate_p + h_c
NADHXD,NADHX dehydratase,0.0,1000.0,False,adp_c + nadhx__S_c --> amp_c + h_c + nadh_c + pi_c
NADPHHR,NADPH hydratase,0.0,1000.0,False,h2o_c + nadph_c --> nadphx__R_c
NADPHHS,NADPH hydratase,0.0,1000.0,False,h2o_c + nadph_c --> nadphx__S_c
4ABZGLUH,P-aminobenzoyl-glutamate hydrolase,-1000.0,1000.0,True,4abzglu_c + h2o_c <=> 4abz_c + glu__L_c
4ABZGLUtr,P-aminobenzoyl glutamate:H+ symporter,-1000.0,1000.0,True,4abzglu_p + h_p <=> 4abzglu_c + h_c
NADHHS,NADH hydratase,0.0,1000.0,False,h2o_c + nadh_c --> nadhx__S_c
APH180,Acylphosphatase (C18:0),0.0,1000.0,False,h2o_c + ocdcap_c --> 2.0 h_c + ocdca_c + pi_c
NADHXE,NADHX epimerase,-1000.0,1000.0,True,nadhx__S_c <=> nadhx__R_c
SELabcpp,Selenatenate transport via ABC system (periplasm),0.0,1000.0,False,atp_c + h2o_c + sel_p --> adp_c + h_c + pi_c + sel_c
PHDA,Phenylhydantoinase,0.0,1000.0,False,5phdt_c + h2o_c --> 5phua_c
TEO2M,Tellurite methyltransferase,0.0,1000.0,False,amet_c + teo2_c --> ahcys_c + mteo2_c
PACOAT,Phenylacetyl-CoA thioesterase,0.0,1000.0,False,h2o_c + phaccoa_c --> coa_c + h_c + pac_c
CYSItpp,Cystine efflux transport,0.0,1000.0,False,cysi__L_c --> cysi__L_p
PYK2,Pyruvate kinase(2),0.0,1000.0,False,h_c + pep_c + udp_c --> pyr_c + utp_c
PYK3,Pyruvate kinase(3),0.0,1000.0,False,gdp_c + h_c + pep_c --> gtp_c + pyr_c
APH181,Acylphosphatase (C18:1),0.0,1000.0,False,h2o_c + ocdceap_c --> 2.0 h_c + ocdcea_c + pi_c
DHPTDNR,Dihydropteridine reductase,0.0,1000.0,False,dhptdn_c + 3.0 h_c + nadph_c --> nadp_c + thptdn_c
DHPTDNRN,Dihydropteridine reductase (NADH),0.0,1000.0,False,dhptdn_c + 3.0 h_c + nadh_c --> nad_c + thptdn_c
GTHPi,Glutathione peridoxase,0.0,1000.0,False,2.0 gthrd_c + h2o2_c --> gthox_c + 2.0 h2o_c
SEPHCHCS,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,0.0,1000.0,False,akg_c + h_c + ichor_c --> 2sephchc_c + co2_c
DHNCOAS,"1,4-dihydroxy-2-napthoyl-CoA synthase",0.0,1000.0,False,h_c + sbzcoa_c --> 14dhncoa_c + h2o_c
PCNO,Propanoyl-CoA:NADP+ 2-oxidoreductase,-1000.0,1000.0,True,nadp_c + ppcoa_c <=> h_c + nadph_c + prpncoa_c
PYK6,RE2954,0.0,1000.0,False,dtdp_c + h_c + pep_c --> dttp_c + pyr_c
DHNCOAT,"1,4-dihydroxy-2-napthoyl-CoA thioesterase",0.0,1000.0,False,14dhncoa_c + h2o_c --> coa_c + dhna_c + h_c
FADt,"FAD transporter, periplasm",0.0,1000.0,False,fad_c --> fad_p
HPACOAT,Hydroxyphenylacetyl-CoA thioesterase,0.0,1000.0,False,34dphacoa_c + h2o_c --> 34dhpha_c + coa_c + h_c
PUACGAMtr,"Transport of poly-?-1,6-N-acetyl-D-glucosamine (poly-?-1,6-N-acetyl-D-glucosamine synthase)",0.0,1000.0,False,puacgam_c --> puacgam_p
DC6PDA,Chito-oligosaccharide mono-deacetylase,0.0,1000.0,False,chtbs6p_c + h2o_c --> ac_c + mchtbs6p_c
5DGLCNR,5-dehydro-D-gluconate reductase,0.0,1000.0,False,5dglcn_c + h_c + nadph_c --> glcn_c + nadp_c
PIt2rpp,Phosphate reversible transport via symport (periplasm),0.0,1000.0,False,h_p + pi_p --> h_c + pi_c
FADtex,"FAD transport, outer membrane",-1000.0,1000.0,True,fad_p <=> fad_e
AI2abcpp,Autoinducer-2 ABC transporter,0.0,1000.0,False,atp_c + h2o_c + mththf_p --> adp_c + h_c + mththf_c + pi_c
PAI2I,Phospho-AI-2 isomerase,0.0,1000.0,False,dhptdp_c --> dhptdd_c
4HBZt3pp,4-hydroxybenzoate transport out via antiporter,0.0,1000.0,False,4hbz_c + h_p --> 4hbz_p + h_c
CURR,NADPH-dependent curcumin reductase,0.0,1000.0,False,cur_c + h_c + nadph_c --> dhcur_c + nadp_c
LKDRA,2-keto-3-deoxy-L-rhamnonate aldolase,-1000.0,1000.0,True,lkdr_c <=> lald__L_c + pyr_c
LEUt2rpp,L-leucine reversible transport via proton symport (periplasm),0.0,1000.0,False,h_p + leu__L_p --> h_c + leu__L_c
LCTStpp,Lactose transport via proton symport (periplasm),0.0,1000.0,False,h_p + lcts_p --> h_c + lcts_c
ILEt3pp,L-isoleucine transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + ile__L_c --> h_c + ile__L_p
METNA,L-amino acid N-acyltransferase,-1000.0,1000.0,True,accoa_c + met__L_c <=> acmet_c + coa_c + h_c
METt3pp,L-methionine tranport out via proton antiport (periplasm),0.0,1000.0,False,h_p + met__L_c --> h_c + met__L_p
FESD1s,"Iron-sulfur cluster damage (peroxide, spontaneous)",0.0,1000.0,False,2.0 4fe4s_c + h2o2_c + 2.0 h_c --> 2.0 3fe4s_c + 2.0 fe3_c + 2.0 h2o_c
GSNt3pp,Guanosine transport out via proton antiport (periplasm),0.0,1000.0,False,gsn_c + h_p --> gsn_p + h_c
CLtipp,Chloride ion transport in via diffusion (periplasm),0.0,1000.0,False,cl_p --> cl_c
5DKGR,5-keto-D-gluconate 5-reductase,-1000.0,1000.0,True,glcn_c + nad_c <=> 5dglcn_c + h_c + nadh_c
XYHDL,?-D-xyloside xylohydrolase,0.0,1000.0,False,h2o_c + iprimv_c --> glc__D_c + xyl__D_c
2DGLCtex,2-Deoxy-D-glucose transport via diffusion (extracellular),-1000.0,1000.0,True,2dglc_e <=> 2dglc_p
E4PP,Erythrose-4-phosphate phosphatase,0.0,1000.0,False,e4p_c + h2o_c --> erthrs_c + pi_c
PUACGAMS,"Poly-?-1,6-N-acetyl-D-glucosamine synthase",-1000.0,1000.0,True,puacgam_c + udp_c <=> uacgam_c
PItpp,Phosphate export via facillated diffusion (periplasm),0.0,1000.0,False,pi_c --> pi_p
RU5PP,Ribulose-5-Phosphate Phosphatase,0.0,1000.0,False,h2o_c + ru5p__D_c --> pi_c + rbl__D_c
EX_doxrbcn_e,Doxorubicin exchange,0.0,1000.0,False,doxrbcn_e --> 
6D6SFK,6-deoxy-6-sulfofructose kinase,0.0,1000.0,False,atp_c + sf_c --> adp_c + h_c + sfp_c
3SLAR,3-sulfolactaldehyde reductase,0.0,1000.0,False,h_c + nadh_c + sla_c --> dhps_c + nad_c
LEUt3pp,L-leucine transport out via proton antiport (periplasm),0.0,1000.0,False,h_p + leu__L_c --> h_c + leu__L_p
INSt3pp,Inosine transport out via proton antiport (perisplasm),0.0,1000.0,False,h_p + ins_c --> h_c + ins_p
INDOLEt2rpp,"Indole transport via proton symport, reversible (periplasm)",0.0,1000.0,False,h_p + indole_p --> h_c + indole_c
SQtex,Sulphoquinovose transport via diffusion,-1000.0,1000.0,True,sq_e <=> sq_p
ILEt2rpp,L-isoleucine reversible transport via proton symport (periplasm),0.0,1000.0,False,h_p + ile__L_p --> h_c + ile__L_c
GLYtpp,Glycine transport via facillitated diffusion,-1000.0,1000.0,True,gly_c <=> gly_p
EX_dhps_e,"2,3-Dihydroxypropane-1-sulfonate exchange",0.0,1000.0,False,dhps_e --> 
MOX,Malate oxidase,0.0,1000.0,False,mal__L_c + o2_c --> h2o2_c + oaa_c
URATEtex,Uric acid transport,-1000.0,1000.0,True,urate_e <=> urate_p
EX_cs1_e,Cesium ion exchange,0.0,1000.0,False,cs1_e --> 
EX_fusa_e,Fusidic acid exchange,0.0,1000.0,False,fusa_e --> 
CBL1tonex,Cob(1)alamin transport via ton system (extermal),0.0,1000.0,False,cbl1_e + h_p --> cbl1_p + h_c
CBItonex,Cobinamide transport via ton system (extermal),0.0,1000.0,False,cbi_e + h_p --> cbi_p + h_c
ARHGDx,(R)-alpha-hydroxyglutarate dehydrogenase,-1000.0,1000.0,True,nad_c + r2hglut_c <=> akg_c + h_c + nadh_c
CPL,Carbon-phosphorous lyase,0.0,1000.0,False,prpmn_c --> ch4_c + prcp_c
EX_mepn_e,Methylphosphonic acid exchange,0.0,1000.0,False,mepn_e --> 
PSURItpp,Pseudouridine transport via permease,0.0,1000.0,False,psuri_p --> psuri_c
CYSTA,Cysteine transaminase,0.0,1000.0,False,akg_c + cys__L_c --> glu__L_c + mercppyr_c
FE3DCITR5,Ferric-dicitrate reductase via nadph,0.0,1000.0,False,2.0 fe3dcit_c + nadph_c --> 4.0 cit_c + 2.0 fe2_c + h_c + nadp_c
CH4t2pp,Methane Transport(periplasm),0.0,1000.0,False,ch4_c --> ch4_p
EX_cm_e,Chloramphenicol exchange,0.0,1000.0,False,cm_e --> 
4HTHRA,4-hydroxy-L-threonine aldolase,-1000.0,1000.0,True,4hthr_c <=> gcald_c + gly_c
EX_novbcn_e,Novobiocin exchange,0.0,1000.0,False,novbcn_e --> 
I2FE2SR,ISC [2Fe-2S] regeneration,0.0,1000.0,False,2fe1s_c + iscssh_c + iscu_c --> 4.0 h_c + iscs_c + iscu_2fe2s_c
GAPP,Glyceraldehyde-3-phosphate phosphatase,0.0,1000.0,False,g3p_c + h2o_c --> glyald_c + pi_c
TYRL,Tyrosine lyase,0.0,1000.0,False,amet_c + nadph_c + tyr__L_c --> 4crsol_c + dad_5_c + dhgly_c + h_c + met__L_c + nadp_c
METGLCURt2pp,1-O-methyl-Beta-D-glucuronate transport via proton symport (periplasm),0.0,1000.0,False,h_p + metglcur_p --> h_c + metglcur_c
METGLCURtex,1-O-methyl-Beta-D-glucuronate via diffusion (extracellular),-1000.0,1000.0,True,metglcur_e <=> metglcur_p
INOSTO,Myo-Inositol:oxygen oxidoreductase,-1000.0,1000.0,True,inost_c + o2_c <=> glcur_c + h2o_c + h_c
THZPSN3,Thiazole phosphate synthesis,0.0,1000.0,False,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2.0 h2o_c + iscs_c + nadp_c + ppi_c
HPYRP,3-phosphohydroxypyruvate phosphatase,0.0,1000.0,False,3php_c + h2o_c --> hpyr_c + pi_c
PSURIK,Pseudouridine kinase,0.0,1000.0,False,atp_c + psuri_c --> adp_c + h_c + psd5p_c
FMNt,"FMN transporter, periplasm",0.0,1000.0,False,fmn_c --> fmn_p
AI2tex,"Ai2 transport, outer membrane",-1000.0,1000.0,True,mththf_e <=> mththf_p
PAI2T,"3-hydroxy-2,4-pentadione 5-phosphate thiolase",0.0,1000.0,False,coa_c + dhptdd_c --> accoa_c + dhap_c
CUt2pp,Copper transport out via permease (no H+),0.0,1000.0,False,cu_c --> cu_p
Ftex,Fluoride transport via diffusion,-1000.0,1000.0,True,f_p <=> f_e
APG3PAT120,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C12:0),0.0,1000.0,False,ddcap_c + glyc3p_c --> 1ddecg3p_c + h_c + pi_c
CYSItex,L cystine transport via diffusion extracellular to periplasm ,-1000.0,1000.0,True,cysi__L_e <=> cysi__L_p
SERtpp,L-serine export via facilitated transport,0.0,1000.0,False,ser__L_c --> ser__L_p
QUINDHyi,Quinate dehydrogenase (NADP),0.0,1000.0,False,nadp_c + quin_c --> 3dhq_c + 2.0 h_c + nadph_c
DHCURR,NADPH-dependent dihydrocurcumin reductase,0.0,1000.0,False,dhcur_c + h_c + nadph_c --> nadp_c + thcur_c
RHMND,L-rhamnonate dehydratase,-1000.0,1000.0,True,rhmn_c <=> h2o_c + lkdr_c
3HBZCT,3-hydroxybenzoyl-CoA thioesterase,0.0,1000.0,False,3hbzcoa_c + h2o_c --> 3hbz_c + coa_c
CXSAMS,Carboxy-S-adenosyl-L-methionine synthase,0.0,1000.0,False,amet_c + pphn_c --> cxsam_c + h2o_c + phpyr_c
EX_2dglc_e,2-Deoxy-D-glucose exchange,0.0,1000.0,False,2dglc_e --> 
THRt2rpp,L-threonine reversible transport via proton symport (periplasm),0.0,1000.0,False,h_p + thr__L_p --> h_c + thr__L_c
SERt2rpp,L-serine reversible transport via proton symport (periplasm),0.0,1000.0,False,h_p + ser__L_p --> h_c + ser__L_c
DHGLYH,Dehydroglycine Hydratase,0.0,1000.0,False,dhgly_c + h2o_c + h_c --> glx_c + nh4_c
PNSPA,Purine Nucleoside Phorphoramidase,0.0,1000.0,False,gmplys_c + h2o_c --> gmp_c + nalme_c
4HTHRK,4-Hydroxy-L-threonine kinase,0.0,1000.0,False,4hthr_c + atp_c --> adp_c + h_c + phthr_c
ACOAD1f,Acyl-CoA dehydrogenase (butanoyl-CoA),0.0,1000.0,False,btcoa_c + fad_c --> b2coa_c + fadh2_c
AMPNTAT,Aminoalkylphosphonate N-acetyltransferase,0.0,1000.0,False,accoa_c + ampnt_c --> acampnt_c + coa_c
EX_sq_e,Sulphoquinovose exchange,0.0,1000.0,False,sq_e --> 
APH120,Acylphosphatase (C12:0),0.0,1000.0,False,ddcap_c + h2o_c --> ddca_c + 2.0 h_c + pi_c
URATEtpp,Uric acid transporter,0.0,1000.0,False,h_p + urate_p --> h_c + urate_c
CS1tex,Cesium transport via diffusion,-1000.0,1000.0,True,cs1_e <=> cs1_p
ADOCBLtonex,Adenosylcobalimin transport via ton system (extermal),0.0,1000.0,False,adocbl_e + h_p --> adocbl_p + h_c
SQGH,Sulfoquinovosidase,0.0,1000.0,False,h2o_c + sqg_c --> glyc_c + sq_c
URAtpp,Uracil export via facillitated diffusion (periplasm),0.0,1000.0,False,ura_c --> ura_p
ASPtpp,L-aspartate uptake via facillitated diffusion,-1000.0,1000.0,True,asp__L_p <=> asp__L_c
FUMt1pp,Fumarate transport via diffusion in (periplasm),-1000.0,1000.0,True,fum_p <=> fum_c
SUCCt1pp,Succinate transport via diffusion in (periplasm),-1000.0,1000.0,True,succ_p <=> succ_c
QUINDH,Quinate dehydrogenase,0.0,1000.0,False,nad_c + quin_c --> 3dhq_c + 2.0 h_c + nadh_c
PETNT181pp,Phosphoethanolamine transferase (c-C16:1),0.0,1000.0,False,lipa_p + pe181_p --> 12dgr181_p + enlipa_p
ARMEPNS,?-D-ribose 1-methylphosphonate 5-triphosphate synthase,0.0,1000.0,False,atp_c + mepn_c --> ade_c + rpntp_c
LCARSyi,"Lacaldehyde reductase (S-propane-1,2-diol forming)",0.0,1000.0,False,h_c + lald__L_c + nadph_c --> 12ppd__S_c + nadp_c
MOCDS,Molybdopterin cytidine dinucleotide synthase,0.0,1000.0,False,ctp_c + h_c + moco_c --> mococdp_c + ppi_c
BIOMASS_Ec_iML1515_core_75p37M,E. coli biomass objective function (iML1515) - core - with 75.37 GAM estimate,0.0,1000.0,False,0.000223 10fthf_c + 2.6e-05 2fe2s_c + 0.000223 2ohph_c + 0.00026 4fe4s_c + 0.513689 ala__L_c + 0.000223 amet_c + 0.295792 arg__L_c + 0.241055 asn__L_c + 0.241055 asp__L_c + 75.55223 atp_c + 2e-06 btn_c + 0.005205 ca2_c + 0.005205 cl_c + 0.000576 coa_c + 2.5e-05 cobalt2_c + 0.133508 ctp_c + 0.000709 cu2_c + 0.09158 cys__L_c + 0.026166 datp_c + 0.027017 dctp_c + 0.027017 dgtp_c + 0.026166 dttp_c + 0.000223 fad_c + 0.006715 fe2_c + 0.007808 fe3_c + 0.26316 gln__L_c + 0.26316 glu__L_c + 0.612638 gly_c + 0.215096 gtp_c + 70.028756 h2o_c + 0.094738 his__L_c + 0.290529 ile__L_c + 0.195193 k_c + 0.019456 kdo2lipid4_e + 0.450531 leu__L_c + 0.343161 lys__L_c + 0.153686 met__L_c + 0.008675 mg2_c + 0.000223 mlthf_c + 0.000691 mn2_c + 7e-06 mobd_c + 0.013894 murein5px4p_p + 0.001831 nad_c + 0.000447 nadp_c + 0.013013 nh4_c + 0.000323 ni2_c + 0.063814 pe160_p + 0.075214 pe161_p + 0.185265 phe__L_c + 0.000223 pheme_c + 0.221055 pro__L_c + 0.000223 pydx5p_c + 0.000223 ribflv_c + 0.215792 ser__L_c + 0.000223 sheme_c + 0.004338 so4_c + 9.8e-05 succoa_c + 0.000223 thf_c + 0.000223 thmpp_c + 0.253687 thr__L_c + 0.056843 trp__L_c + 0.137896 tyr__L_c + 5.5e-05 udcpdp_c + 0.144104 utp_c + 0.423162 val__L_c + 0.000341 zn2_c --> 75.37723 adp_c + 75.37723 h_c + 75.37323 pi_c + 0.773903 ppi_c
